-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 1.63934e-05 1.59784e-05
-2.4875 8.19672e-06 7.98918e-06
-2.4625 1.63934e-05 1.09971e-05
-2.4375 1.63934e-05 1.59784e-05
-2.4125 4.91803e-05 2.86299e-05
-2.3875 9.01639e-05 4.2552e-05
-2.3625 0.000163934 7.42245e-05
-2.3375 0.000188525 6.27196e-05
-2.3125 0.000262295 0.000115571
-2.2875 0.000270492 8.05409e-05
-2.2625 0.000401639 9.59227e-05
-2.2375 0.000532787 0.000117001
-2.2125 0.000754098 0.000143103
-2.1875 0.000819672 0.000124309
-2.1625 0.00110656 0.000149744
-2.1375 0.00135246 0.000143325
-2.1125 0.00181148 0.000191346
-2.0875 0.00245902 0.000207362
-2.0625 0.00309836 0.000236969
-2.0375 0.00413934 0.000395805
-2.0125 0.00552459 0.000393801
-1.9875 0.00672131 0.000396504
-1.9625 0.00783607 0.000504162
-1.9375 0.00932787 0.000534725
